SHRP_ID,STATE_CODE,STATE_CODE_EXP,CONSTRUCTION_NO,LAYER_NO,DESCRIPTION,DESCRIPTION_EXP,LAYER_TYPE,LAYER_TYPE_EXP,REPR_THICKNESS,MATL_CODE_EXP,MATL_CODE,PROJECT_LAYER_CODE,LAYER_COMMENT1,LAYER_COMMENT1_EXP,LAYER_COMMENT2,LAYER_COMMENT2_EXP,LAYER_COMMENT3,LAYER_COMMENT3_EXP,COMMENT_NOTE,INV_LAYER_NO,INV_LAYER_NO_2,RECORD_STATUS
A452,4,Arizona,2,2,3,Original Surface Layer,PC,Portland cement concrete layer,13,Portland Cement Concrete (JPCP),4,B,P,Material code for layer derived from lab. testing of adjacent test section.,Q,Layer thickness derived by measuring same material from adjacent test section.,Z,Other (Enter description in COMMENT_NOTE field.),MATERIAL CODE AND THICKNESS FROM SECTION 047613,2,,E
A453,4,Arizona,1,2,3,Original Surface Layer,PC,Portland cement concrete layer,13,Portland Cement Concrete (JPCP),4,B,P,Material code for layer derived from lab. testing of adjacent test section.,Q,Layer thickness derived by measuring same material from adjacent test section.,Z,Other (Enter description in COMMENT_NOTE field.),MATERIAL CODE AND THICKNESS FROM SECTION 047613,2,,E
A453,4,Arizona,2,2,3,Original Surface Layer,PC,Portland cement concrete layer,13,Portland Cement Concrete (JPCP),4,B,P,Material code for layer derived from lab. testing of adjacent test section.,Q,Layer thickness derived by measuring same material from adjacent test section.,Z,Other (Enter description in COMMENT_NOTE field.),MATERIAL CODE AND THICKNESS FROM SECTION 047613,2,,E
A454,4,Arizona,1,2,3,Original Surface Layer,PC,Portland cement concrete layer,13,Portland Cement Concrete (JPCP),4,B,P,Material code for layer derived from lab. testing of adjacent test section.,Q,Layer thickness derived by measuring same material from adjacent test section.,Z,Other (Enter description in COMMENT_NOTE field.),MATERIAL CODE AND THICKNESS FROM SECTION 047613,2,,E
A454,4,Arizona,2,2,3,Original Surface Layer,PC,Portland cement concrete layer,13,Portland Cement Concrete (JPCP),4,B,P,Material code for layer derived from lab. testing of adjacent test section.,Q,Layer thickness derived by measuring same material from adjacent test section.,Z,Other (Enter description in COMMENT_NOTE field.),MATERIAL CODE AND THICKNESS FROM SECTION 047613,2,,E
A455,4,Arizona,1,2,3,Original Surface Layer,PC,Portland cement concrete layer,13,Portland Cement Concrete (JPCP),4,B,P,Material code for layer derived from lab. testing of adjacent test section.,Q,Layer thickness derived by measuring same material from adjacent test section.,Z,Other (Enter description in COMMENT_NOTE field.),MATERIAL CODE AND THICKNESS FROM SECTION 047613,2,,E
A456,4,Arizona,1,2,3,Original Surface Layer,PC,Portland cement concrete layer,13,Portland Cement Concrete (JPCP),4,B,P,Material code for layer derived from lab. testing of adjacent test section.,Q,Layer thickness derived by measuring same material from adjacent test section.,Z,Other (Enter description in COMMENT_NOTE field.),MATERIAL CODE AND THICKNESS FROM SECTION 047613,2,,E
A456,4,Arizona,2,2,3,Original Surface Layer,PC,Portland cement concrete layer,13,Portland Cement Concrete (JPCP),4,B,P,Material code for layer derived from lab. testing of adjacent test section.,Q,Layer thickness derived by measuring same material from adjacent test section.,Z,Other (Enter description in COMMENT_NOTE field.),MATERIAL CODE AND THICKNESS FROM SECTION 047613,2,,E
A457,4,Arizona,1,2,3,Original Surface Layer,PC,Portland cement concrete layer,13,Portland Cement Concrete (JPCP),4,B,P,Material code for layer derived from lab. testing of adjacent test section.,Q,Layer thickness derived by measuring same material from adjacent test section.,Z,Other (Enter description in COMMENT_NOTE field.),MATERIAL CODE AND THICKNESS FROM SECTION 047613,2,,E
608,4,Arizona,3,5,3,Original Surface Layer,PC,Portland cement concrete layer,8.199999809,Portland Cement Concrete (JPCP),4,F,,,,,,,CRACK AND SEAT,5,,E
659,4,Arizona,1,3,3,Original Surface Layer,PC,Portland cement concrete layer,8.399999619,Portland Cement Concrete (JPCP),4,F,U,Sampling only occurred at leave end.,,,,,CRACK AND SEAT,5,,E
659,4,Arizona,2,3,3,Original Surface Layer,PC,Portland cement concrete layer,8.399999619,Portland Cement Concrete (JPCP),4,F,U,Sampling only occurred at leave end.,,,,,CRACK AND SEAT,5,,E
659,4,Arizona,3,3,3,Original Surface Layer,PC,Portland cement concrete layer,8.399999619,Portland Cement Concrete (JPCP),4,F,U,Sampling only occurred at leave end.,,,,,CRACK AND SEAT,5,,E
660,4,Arizona,1,4,3,Original Surface Layer,PC,Portland cement concrete layer,8.300000191,Portland Cement Concrete (JPCP),4,F,P,Material code for layer derived from lab. testing of adjacent test section.,Q,Layer thickness derived by measuring same material from adjacent test section.,Z,Other (Enter description in COMMENT_NOTE field.),"RUBBLIZED, LEAVE END DERIVED FROM 040663",5,,E
660,4,Arizona,2,4,3,Original Surface Layer,PC,Portland cement concrete layer,8.300000191,Portland Cement Concrete (JPCP),4,F,,,,,,,RUBBLIZED,5,,E
660,4,Arizona,3,4,3,Original Surface Layer,PC,Portland cement concrete layer,8.300000191,Portland Cement Concrete (JPCP),4,F,,,,,,,RUBBLIZED,5,,E
661,4,Arizona,1,4,3,Original Surface Layer,PC,Portland cement concrete layer,8.399999619,Portland Cement Concrete (JPCP),4,F,P,Material code for layer derived from lab. testing of adjacent test section.,Q,Layer thickness derived by measuring same material from adjacent test section.,Z,Other (Enter description in COMMENT_NOTE field.),"CRACK AND SEAT, APPR FROM 0659, LEAVE 0604",5,,E
661,4,Arizona,2,4,3,Original Surface Layer,PC,Portland cement concrete layer,8.399999619,Portland Cement Concrete (JPCP),4,F,P,Material code for layer derived from lab. testing of adjacent test section.,Q,Layer thickness derived by measuring same material from adjacent test section.,Z,Other (Enter description in COMMENT_NOTE field.),"CRACK AND SEAT, APPROACH DERIVED FROM 040659",5,,E
A458,4,Arizona,2,2,3,Original Surface Layer,PC,Portland cement concrete layer,13,Portland Cement Concrete (JPCP),4,B,P,Material code for layer derived from lab. testing of adjacent test section.,Q,Layer thickness derived by measuring same material from adjacent test section.,Z,Other (Enter description in COMMENT_NOTE field.),MATERIAL CODE AND THICKNESS FROM SECTION 047613,2,,E
A459,4,Arizona,1,2,3,Original Surface Layer,PC,Portland cement concrete layer,13,Portland Cement Concrete (JPCP),4,B,P,Material code for layer derived from lab. testing of adjacent test section.,Q,Layer thickness derived by measuring same material from adjacent test section.,Z,Other (Enter description in COMMENT_NOTE field.),MATERIAL CODE AND THICKNESS FROM SECTIN 047613,2,,E
A459,4,Arizona,2,2,3,Original Surface Layer,PC,Portland cement concrete layer,13,Portland Cement Concrete (JPCP),4,B,P,Material code for layer derived from lab. testing of adjacent test section.,Q,Layer thickness derived by measuring same material from adjacent test section.,Z,Other (Enter description in COMMENT_NOTE field.),MATERIAL CODE AND THICKNESS FROM SECTIN 047613,2,,E
A460,4,Arizona,1,2,3,Original Surface Layer,PC,Portland cement concrete layer,13,Portland Cement Concrete (JPCP),4,B,P,Material code for layer derived from lab. testing of adjacent test section.,Q,Layer thickness derived by measuring same material from adjacent test section.,Z,Other (Enter description in COMMENT_NOTE field.),MATERIAL CODE AND THICKNESS FROM SECTION 047613,2,,E
A460,4,Arizona,2,2,3,Original Surface Layer,PC,Portland cement concrete layer,13,Portland Cement Concrete (JPCP),4,B,P,Material code for layer derived from lab. testing of adjacent test section.,Q,Layer thickness derived by measuring same material from adjacent test section.,Z,Other (Enter description in COMMENT_NOTE field.),MATERIAL CODE AND THICKNESS FROM SECTION 047613,2,,E
A461,4,Arizona,1,2,3,Original Surface Layer,PC,Portland cement concrete layer,13,Portland Cement Concrete (JPCP),4,B,P,Material code for layer derived from lab. testing of adjacent test section.,Q,Layer thickness derived by measuring same material from adjacent test section.,Z,Other (Enter description in COMMENT_NOTE field.),MATERIAL CODE AND THICKNESS FROM SECTION 047613,2,,E
A461,4,Arizona,2,2,3,Original Surface Layer,PC,Portland cement concrete layer,13,Portland Cement Concrete (JPCP),4,B,P,Material code for layer derived from lab. testing of adjacent test section.,Q,Layer thickness derived by measuring same material from adjacent test section.,Z,Other (Enter description in COMMENT_NOTE field.),MATERIAL CODE AND THICKNESS FROM SECTION 047613,2,,E
A462,4,Arizona,1,2,3,Original Surface Layer,PC,Portland cement concrete layer,13,Portland Cement Concrete (JPCP),4,B,P,Material code for layer derived from lab. testing of adjacent test section.,Q,Layer thickness derived by measuring same material from adjacent test section.,Z,Other (Enter description in COMMENT_NOTE field.),MATERIAL CODE AND THICKNESS FROM SECTION 047613,2,,E
A462,4,Arizona,2,2,3,Original Surface Layer,PC,Portland cement concrete layer,13,Portland Cement Concrete (JPCP),4,B,P,Material code for layer derived from lab. testing of adjacent test section.,Q,Layer thickness derived by measuring same material from adjacent test section.,Z,Other (Enter description in COMMENT_NOTE field.),MATERIAL CODE AND THICKNESS FROM SECTION 047613,2,,E
A442,6,California,2,4,3,Original Surface Layer,PC,Portland cement concrete layer,8.100000381,Portland Cement Concrete (JPCP),4,D,P,Material code for layer derived from lab. testing of adjacent test section.,Q,Layer thickness derived by measuring same material from adjacent test section.,Z,Other (Enter description in COMMENT_NOTE field.),MATERIAL CODE AND THICKNESS FROM SECTION 063021,3,,E
A443,6,California,1,4,3,Original Surface Layer,PC,Portland cement concrete layer,8.100000381,Portland Cement Concrete (JPCP),4,D,P,Material code for layer derived from lab. testing of adjacent test section.,Q,Layer thickness derived by measuring same material from adjacent test section.,Z,Other (Enter description in COMMENT_NOTE field.),MATERIAL CODE AND THICKNESS FROM SECTION 063021,3,,E
A443,6,California,2,4,3,Original Surface Layer,PC,Portland cement concrete layer,8.100000381,Portland Cement Concrete (JPCP),4,D,P,Material code for layer derived from lab. testing of adjacent test section.,Q,Layer thickness derived by measuring same material from adjacent test section.,Z,Other (Enter description in COMMENT_NOTE field.),MATERIAL CODE AND THICKNESS FROM SECTION 063021,3,,E
B410,6,California,1,4,3,Original Surface Layer,PC,Portland cement concrete layer,11.69999981,Portland Cement Concrete (JPCP),4,D,P,Material code for layer derived from lab. testing of adjacent test section.,Q,Layer thickness derived by measuring same material from adjacent test section.,Z,Other (Enter description in COMMENT_NOTE field.),MATERIAL CODE FROM GPS SECTION 067456,,,E
B410,6,California,2,4,3,Original Surface Layer,PC,Portland cement concrete layer,11.69999981,Portland Cement Concrete (JPCP),4,D,P,Material code for layer derived from lab. testing of adjacent test section.,Q,Layer thickness derived by measuring same material from adjacent test section.,Z,Other (Enter description in COMMENT_NOTE field.),MATERIAL CODE FROM GPS SECTION 067456,,,E
B411,6,California,1,4,3,Original Surface Layer,PC,Portland cement concrete layer,11.69999981,Portland Cement Concrete (JPCP),4,D,P,Material code for layer derived from lab. testing of adjacent test section.,Q,Layer thickness derived by measuring same material from adjacent test section.,Z,Other (Enter description in COMMENT_NOTE field.),MATERIAL CODE FROM GPS SECTION 067456,,,E
B411,6,California,2,4,3,Original Surface Layer,PC,Portland cement concrete layer,11.69999981,Portland Cement Concrete (JPCP),4,D,P,Material code for layer derived from lab. testing of adjacent test section.,Q,Layer thickness derived by measuring same material from adjacent test section.,Z,Other (Enter description in COMMENT_NOTE field.),MATERIAL CODE FROM GPS SECTION 067456,,,E
B412,6,California,1,4,3,Original Surface Layer,PC,Portland cement concrete layer,11.69999981,Portland Cement Concrete (JPCP),4,D,P,Material code for layer derived from lab. testing of adjacent test section.,Q,Layer thickness derived by measuring same material from adjacent test section.,Z,Other (Enter description in COMMENT_NOTE field.),MATERIAL CODE FROM GPS SECTION 067456,,,E
B412,6,California,2,4,3,Original Surface Layer,PC,Portland cement concrete layer,11.69999981,Portland Cement Concrete (JPCP),4,D,P,Material code for layer derived from lab. testing of adjacent test section.,Q,Layer thickness derived by measuring same material from adjacent test section.,Z,Other (Enter description in COMMENT_NOTE field.),MATERIAL CODE FROM GPS SECTION 067456,,,E
B413,6,California,1,4,3,Original Surface Layer,PC,Portland cement concrete layer,11.69999981,Portland Cement Concrete (JPCP),4,D,P,Material code for layer derived from lab. testing of adjacent test section.,Q,Layer thickness derived by measuring same material from adjacent test section.,Z,Other (Enter description in COMMENT_NOTE field.),MATERIAL CODE FROM GPS SECTION 067456,,,E
B413,6,California,2,4,3,Original Surface Layer,PC,Portland cement concrete layer,11.69999981,Portland Cement Concrete (JPCP),4,D,P,Material code for layer derived from lab. testing of adjacent test section.,Q,Layer thickness derived by measuring same material from adjacent test section.,Z,Other (Enter description in COMMENT_NOTE field.),MATERIAL CODE FROM GPS SECTION 067456,,,E
B420,6,California,1,4,3,Original Surface Layer,PC,Portland cement concrete layer,11.69999981,Portland Cement Concrete (JPCP),4,D,P,Material code for layer derived from lab. testing of adjacent test section.,Q,Layer thickness derived by measuring same material from adjacent test section.,Z,Other (Enter description in COMMENT_NOTE field.),MATERIAL CODE FROM GPS SECTION 067456,,,E
B420,6,California,2,4,3,Original Surface Layer,PC,Portland cement concrete layer,11.69999981,Portland Cement Concrete (JPCP),4,D,P,Material code for layer derived from lab. testing of adjacent test section.,Q,Layer thickness derived by measuring same material from adjacent test section.,Z,Other (Enter description in COMMENT_NOTE field.),MATERIAL CODE FROM GPS SECTION 067456,,,E
B421,6,California,1,4,3,Original Surface Layer,PC,Portland cement concrete layer,11.69999981,Portland Cement Concrete (JPCP),4,D,P,Material code for layer derived from lab. testing of adjacent test section.,Q,Layer thickness derived by measuring same material from adjacent test section.,Z,Other (Enter description in COMMENT_NOTE field.),MATERIAL CODE FROM GPS SECTION 067456,,,E
B421,6,California,2,4,3,Original Surface Layer,PC,Portland cement concrete layer,11.69999981,Portland Cement Concrete (JPCP),4,D,P,Material code for layer derived from lab. testing of adjacent test section.,Q,Layer thickness derived by measuring same material from adjacent test section.,Z,Other (Enter description in COMMENT_NOTE field.),MATERIAL CODE FROM GPS SECTION 067456,,,E
B423,6,California,1,4,3,Original Surface Layer,PC,Portland cement concrete layer,11.69999981,Portland Cement Concrete (JPCP),4,D,P,Material code for layer derived from lab. testing of adjacent test section.,Q,Layer thickness derived by measuring same material from adjacent test section.,Z,Other (Enter description in COMMENT_NOTE field.),MATERIAL CODE FROM GPS SECTION 067456,,,E
B423,6,California,2,4,3,Original Surface Layer,PC,Portland cement concrete layer,11.69999981,Portland Cement Concrete (JPCP),4,D,P,Material code for layer derived from lab. testing of adjacent test section.,Q,Layer thickness derived by measuring same material from adjacent test section.,Z,Other (Enter description in COMMENT_NOTE field.),MATERIAL CODE FROM GPS SECTION 067456,,,E
661,4,Arizona,3,4,3,Original Surface Layer,PC,Portland cement concrete layer,8.399999619,Portland Cement Concrete (JPCP),4,F,P,Material code for layer derived from lab. testing of adjacent test section.,Q,Layer thickness derived by measuring same material from adjacent test section.,Z,Other (Enter description in COMMENT_NOTE field.),"CRACK AND SEAT, APPROACH DERIVED FROM 040659",5,,E
662,4,Arizona,1,5,3,Original Surface Layer,PC,Portland cement concrete layer,8.100000381,Portland Cement Concrete (JPCP),4,F,,,,,,,CRACK AND SEAT,5,,E
662,4,Arizona,2,5,3,Original Surface Layer,PC,Portland cement concrete layer,8.100000381,Portland Cement Concrete (JPCP),4,F,,,,,,,CRACK AND SEAT,5,,E
662,4,Arizona,3,5,3,Original Surface Layer,PC,Portland cement concrete layer,8.100000381,Portland Cement Concrete (JPCP),4,F,,,,,,,CRACK AND SEAT,5,,E
663,4,Arizona,1,4,3,Original Surface Layer,PC,Portland cement concrete layer,8.300000191,Portland Cement Concrete (JPCP),4,F,P,Material code for layer derived from lab. testing of adjacent test section.,Q,Layer thickness derived by measuring same material from adjacent test section.,Z,Other (Enter description in COMMENT_NOTE field.),"CRACK AND SEAT, LEAVE END DERIVED FROM 040608",5,,E
663,4,Arizona,2,4,3,Original Surface Layer,PC,Portland cement concrete layer,8.300000191,Portland Cement Concrete (JPCP),4,F,P,Material code for layer derived from lab. testing of adjacent test section.,Q,Layer thickness derived by measuring same material from adjacent test section.,Z,Other (Enter description in COMMENT_NOTE field.),"CRACK AND SEAT, LEAVE END DERIVED FROM 040608",5,,E
663,4,Arizona,2,6,1,Overlay,PC,Portland cement concrete layer,10,Portland Cement Concrete (JPCP),4,H,V,No sampling at either end.,Z,Other (Enter description in COMMENT_NOTE field.),,,ESTIMATED LAYER THICKNESS,,,E
664,4,Arizona,1,4,3,Original Surface Layer,PC,Portland cement concrete layer,7.900000095,Portland Cement Concrete (JPCP),4,F,P,Material code for layer derived from lab. testing of adjacent test section.,Q,Layer thickness derived by measuring same material from adjacent test section.,Z,Other (Enter description in COMMENT_NOTE field.),THICKNESSES AND CODES FROM SECTION 040601,5,,E
664,4,Arizona,2,4,3,Original Surface Layer,PC,Portland cement concrete layer,7.900000095,Portland Cement Concrete (JPCP),4,F,P,Material code for layer derived from lab. testing of adjacent test section.,Q,Layer thickness derived by measuring same material from adjacent test section.,Z,Other (Enter description in COMMENT_NOTE field.),THICKNESSES AND CODES FROM SECTION 040601,5,,E
